id,created,status,title,PI_name,FundingType,Application,HoursLogged,DaysOpen
535,7/22/2014 14:31,Closed,Project 469,Sloane Rhodes,JIT,CIDER,20.29077955,7.096155437
536,8/13/2014 15:39,Closed,Project 472,Yeo Poole,JIT,CIDER,19.67217907,7.263923614
537,8/19/2014 15:24,Closed,Project 473,Yeo Poole,JIT,CIDER,14.54121188,7.411446897
538,8/26/2014 13:27,Closed,Project 474,Yeo Poole,JIT,CIDER,38.52347997,10.97328113
539,8/15/2014 14:58,Closed,Project 476,Dakota Langley,JIT,CIDER,15.49552361,8.247763574
540,8/12/2014 9:02,To Do,Project 771,Mollie Chang,JIT,CIDER,9.876056623,5.241218595
541,7/18/2013 17:32,Waiting for End User,Project 808,Sebastian Suarez,NA,CIDER,13.49403893,5.592364506
542,12/12/2014 17:51,Done,Project 809,Sebastian Suarez,NA,CIDER,11.82285696,6.249462575
543,12/23/2014 11:53,Waiting for End User,Project 810,Sebastian Suarez,NA,CIDER,12.14550393,6.068623939
544,1/20/2015 10:23,Done,Project 811,Sebastian Suarez,NA,CIDER,13.01062351,5.372067868
545,7/30/2014 11:29,Done,Project 813,Farrah Mcfarland,Department Funds,CIDER,14.7647539,6.1175291
546,10/9/2014 10:25,To Do,Project 814,Farrah Mcfarland,JIT,CIDER,15.31668511,6.004931953
547,10/9/2014 10:44,Waiting for End User,Project 815,Farrah Mcfarland,NA,CIDER,33.08981757,10.77904014
548,5/19/2014 14:59,Done,Project 816,Colin Brock,Department Funds,CIDER,5.044692927,5.04011597
549,8/18/2014 10:55,Done,Project 817,Colin Brock,NA,CIDER,4.392680127,6.510377477
550,9/10/2014 10:49,Done,Project 818,Colin Brock,NA,CIDER,11.11304178,6.466632023
551,10/14/2014 15:51,Done,Project 819,Colin Brock,NA,CIDER,29.13846277,9.785925018
552,11/4/2014 11:52,Done,Project 820,Colin Brock,NA,CIDER,22.05088908,7.721642099
553,11/10/2014 16:57,Done,Project 821,Colin Brock,NA,CIDER,5.819482824,3.638858093
554,11/20/2014 11:21,Done,Project 822,Colin Brock,NA,CIDER,12.08439097,6.439378375
555,12/1/2014 16:57,Done,Project 823,Colin Brock,NA,CIDER,3.644142926,5.317589138
556,12/16/2014 13:08,Done,Project 824,Colin Brock,NA,CIDER,9.273578959,5.810288743
557,1/20/2015 11:00,Done,Project 825,Colin Brock,NA,CIDER,20.76465052,6.979480455
558,1/22/2015 15:08,Done,Project 826,Colin Brock,NA,CIDER,15.8576933,5.321945684
559,9/5/2014 10:46,Closed,Project 827,Lee Fuller,NA,CIDER,9.087812838,5.560634261
560,4/10/2014 10:02,Closed,Project 828,Dominique Matthews,NA,CIDER,3.952692687,6.011836649
561,5/12/2014 10:15,Done,Project 833,Sean Melendez,NA,CIDER,12.30365288,5.184792744
562,9/19/2014 11:44,Done,Project 834,Ima Knapp,NA,CIDER,7.685404023,6.958407243
563,7/22/2014 12:22,Closed,Project 854,Barbara Greene,NA,CIDER,20.77709252,8.728506001
564,2/10/2014 18:49,In Progress,Project 856,May Russo,Salary Coverage,CIDER,23.35465931,7.192690819
565,7/14/2014 11:17,Done,Project 857,May Russo,JIT,CIDER,25.1677466,7.162058516
566,7/14/2014 13:58,Done,Project 858,May Russo,JIT,CIDER,18.32334766,6.712480797
567,8/6/2014 12:52,Done,Project 859,May Russo,JIT,CIDER,25.39844396,8.796175278
568,8/6/2014 12:53,Done,Project 860,May Russo,JIT,CIDER,25.56284754,7.645973394
569,8/6/2014 12:54,Done,Project 861,May Russo,JIT,CIDER,27.62009879,7.634881367
570,8/13/2014 14:33,Done,Project 862,May Russo,JIT,CIDER,12.45489067,5.032010013
571,8/13/2014 14:35,Done,Project 863,May Russo,JIT,CIDER,21.68540292,6.434161059
572,8/22/2014 11:37,Done,Project 864,May Russo,JIT,CIDER,29.84122364,7.8848282
573,8/28/2014 11:25,Done,Project 865,May Russo,JIT,CIDER,6.834710889,5.047845135
574,8/28/2014 11:26,Done,Project 866,May Russo,JIT,CIDER,12.8408752,7.428438905
575,8/28/2014 11:27,Done,Project 867,May Russo,JIT,CIDER,16.34692545,6.417772173
576,1/5/2015 16:54,Waiting for End User,Project 868,May Russo,JIT,CIDER,3.463743904,3.088872091
577,8/4/2014 11:04,Closed,Project 870,George Barlow,JIT,CIDER,6.568244428,6.531761125
578,9/8/2014 16:19,Done,Project 871,Jerome Hensley,JIT,CIDER,23.71792177,8.022546701
579,10/14/2014 15:53,Done,Project 872,Jerome Hensley,JIT,CIDER,22.88972984,5.831671907
580,8/4/2014 11:14,Closed,Project 897,Erasmus Holmes,JIT,CIDER,31.5818854,9.978141942
581,8/12/2014 11:37,Closed,Project 898,Erasmus Holmes,NA,CIDER,27.11240038,8.419452056
582,1/26/2015 18:08,In Progress,Project 913,Justin Avery,Department Funds,CIDER,6.896957729,6.535323168
583,8/15/2014 14:58,Closed,Project 1012,Carter Oneal,NA,CIDER,12.72292441,5.980410559
584,5/23/2014 15:21,Done,Project 1013,Raya Garrison,JIT,CIDER,22.68114135,9.047315327
585,7/23/2014 17:40,Closed,Project 1014,Paki Farrell,NA,CIDER,15.04773604,7.132126525
586,8/22/2014 12:58,Closed,Project 1016,Lyle Snider,NA,CIDER,28.8424209,9.099429526
587,8/12/2014 13:28,To Do,Project 1025,Zoe Deleon,NA,CIDER,25.64925138,8.34540201
588,8/12/2014 14:24,Done,Project 1026,Zoe Deleon,NA,CIDER,17.2416916,6.472505065
589,7/8/2014 9:31,Closed,Project 1027,Thaddeus Rosales,NA,CIDER,16.91494731,7.489075162
590,7/11/2014 16:07,In Progress,Project 1028,Thaddeus Rosales,Department Funds,CIDER,13.04725155,6.418687588
591,9/9/2014 12:54,Done,Project 1029,Thaddeus Rosales,NA,CIDER,6.07693766,6.228755316
592,11/20/2014 11:35,Done,Project 1030,Thaddeus Rosales,NA,CIDER,16.40661974,7.03005054
593,12/16/2014 13:15,Done,Project 1031,Thaddeus Rosales,NA,CIDER,24.15026647,10.28322219
594,1/12/2015 14:55,Done,Project 1032,Thaddeus Rosales,NA,CIDER,12.12052941,7.644794955
595,1/13/2015 10:03,Done,Project 1033,Thaddeus Rosales,NA,CIDER,37.92005943,7.724070437
596,1/20/2015 11:24,Done,Project 1034,Thaddeus Rosales,NA,CIDER,4.97722714,5.296310011
597,7/15/2014 10:05,Closed,Project 1067,Rooney Blake,NA,CIDER,16.41895004,5.060980068
598,10/3/2014 12:08,Waiting for End User,Project 1068,Adrienne Bates,NA,CIDER,6.734853378,4.208571175
599,1/30/2015 14:31,Done,Project 1069,Adrienne Bates,NA,CIDER,2.1029026,4.505311273
600,2/12/2015 15:16,To Do,Project 1070,Adrienne Bates,Department Funds,CIDER,13.01432441,5.619716057
601,8/12/2014 10:27,Closed,Project 1074,Yoko Coleman,NA,CIDER,32.3637437,8.329740106
602,8/28/2014 11:10,Closed,Project 1075,Chastity Bond,NA,CIDER,22.40188825,7.195041239
603,5/13/2014 8:55,Waiting for End User,Project 1076,Graiden Cline,JIT,CIDER,29.32842473,9.476993438
604,5/13/2014 8:57,Done,Project 1077,Graiden Cline,NA,CIDER,21.71527252,11.00960462
605,10/22/2014 17:55,Done,Project 1078,Graiden Cline,Salary Coverage,CIDER,21.08772657,9.060920216
606,11/13/2014 9:10,Done,Project 1079,Graiden Cline,Salary Coverage,CIDER,12.88771494,7.074745544
607,11/20/2014 11:12,Done,Project 1080,Graiden Cline,Salary Coverage,CIDER,14.99561191,8.090765162
608,12/2/2014 12:08,Done,Project 1081,Graiden Cline,Salary Coverage,CIDER,13.87607924,6.549337304
609,9/2/2014 16:29,Closed,Project 1087,Rajah Boyd,Salary Coverage,CIDER,10.11764792,6.179365286
610,9/3/2014 8:37,Closed,Project 1088,Rajah Boyd,NA,CIDER,17.5238179,6.241460735
611,9/10/2014 10:18,Done,Project 1089,Rajah Boyd,Department Funds,CIDER,12.07447506,5.86931221
612,7/21/2014 11:59,Closed,Project 1090,Jescie Cannon,NA,CIDER,12.54206357,7.112379798
613,5/27/2014 11:31,Closed,Project 2,Athena Rivera,NA,ClinPortal,16.33033796,8.274737697
614,8/22/2014 15:48,Completed,Project 4,Maggy Flowers,NA,ClinPortal,12.67633426,5.410596288
615,3/6/2014 10:47,Completed,Project 17,Basil Bond,NA,ClinPortal,21.87329594,7.833476198
616,3/6/2014 11:20,Completed,Project 18,Basil Bond,NA,ClinPortal,28.78832231,6.820778358
617,4/17/2014 12:32,Completed,Project 19,Basil Bond,Salary Coverage,ClinPortal,4.397153527,4.271498463
618,4/17/2014 12:33,Completed,Project 20,Basil Bond,Salary Coverage,ClinPortal,5.561369381,5.926228216
619,5/2/2014 16:35,Completed,Project 21,Basil Bond,Salary Coverage,ClinPortal,1.534896713,5.145897563
620,8/1/2014 16:30,Closed,Project 24,Lane Mckay,Salary Coverage,ClinPortal,17.51045919,8.038441398
621,8/8/2014 16:03,Closed,Project 25,Lane Mckay,Salary Coverage,ClinPortal,6.761207547,6.631142955
622,3/28/2013 9:39,Completed,Project 32,Ginger Stout,Salary Coverage,ClinPortal,19.23668411,8.037109779
623,3/28/2013 9:45,Completed,Project 33,Ginger Stout,Salary Coverage,ClinPortal,10.9203187,7.396657325
624,12/4/2014 9:51,Completed,Project 34,Lavinia Reed,Salary Coverage,ClinPortal,5.929696433,5.645242437
625,12/4/2014 9:56,Completed,Project 35,Lavinia Reed,Salary Coverage,ClinPortal,7.905277753,7.368693012
626,3/13/2014 16:32,Completed,Project 36,Xantha Pratt,Salary Coverage,ClinPortal,10.96944456,7.405463082
627,5/9/2014 15:02,Completed,Project 37,Xantha Pratt,Salary Coverage,ClinPortal,14.30053381,5.937631879
628,7/30/2014 9:48,Closed,Project 38,Kristen Alvarado,Salary Coverage,ClinPortal,24.91548645,7.761922297
629,3/21/2014 14:57,Completed,Project 60,Rhoda Mejia,Salary Coverage,ClinPortal,1.322056109,4.594771423
630,8/22/2014 16:31,Completed,Project 61,Rhoda Mejia,Salary Coverage,ClinPortal,20.86310567,8.138199901
631,10/3/2013 9:20,Completed,Project 62,Gary Curry,Salary Coverage,ClinPortal,8.963565172,8.18298786
632,10/3/2013 9:23,Completed,Project 63,Gary Curry,Salary Coverage,ClinPortal,8.416061714,4.906543732
633,11/21/2014 15:28,Completed,Project 64,Gary Curry,Salary Coverage,ClinPortal,6.729748798,6.738676341
634,6/11/2013 11:48,Completed,Project 65,Willa Potter,Salary Coverage,ClinPortal,17.73296161,7.755830104
635,4/22/2014 9:55,Completed,Project 67,Macon Burt,Salary Coverage,ClinPortal,15.60410323,7.130737445
636,4/22/2014 9:57,Completed,Project 68,Macon Burt,Salary Coverage,ClinPortal,3.143837297,5.702492339
637,6/20/2014 15:36,Completed,Project 69,Macon Burt,Salary Coverage,ClinPortal,11.76724238,7.068200159
638,7/17/2014 14:14,Closed,Project 70,Olivia Bowers,Salary Coverage,ClinPortal,20.96314713,8.0692927
639,9/23/2013 9:32,Completed,Project 76,Rae Sweet,Salary Coverage,ClinPortal,3.734461642,4.845164345
640,5/9/2014 10:17,Completed,Project 77,Rae Sweet,Salary Coverage,ClinPortal,8.189402631,7.497769636
641,6/27/2014 10:10,Completed,Project 78,Rae Sweet,Salary Coverage,ClinPortal,13.91054759,6.262753172
642,7/22/2014 12:42,Closed,Project 79,Rae Sweet,Salary Coverage,ClinPortal,10.12124122,6.037030314
643,8/14/2014 9:40,Resolved,Project 80,Rae Sweet,Salary Coverage,ClinPortal,26.38696096,7.823754751
644,12/9/2014 10:40,Completed,Project 81,Rae Sweet,Salary Coverage,ClinPortal,26.17554046,9.100270674
645,12/9/2014 10:42,Completed,Project 82,Rae Sweet,Salary Coverage,ClinPortal,12.64007254,7.517022738
646,12/9/2014 10:44,Completed,Project 83,Rae Sweet,Salary Coverage,ClinPortal,10.12722864,5.311058776
647,12/9/2014 10:49,Completed,Project 84,Rae Sweet,Salary Coverage,ClinPortal,10.1046424,5.535251784
648,12/15/2014 9:38,Completed,Project 85,Rae Sweet,Salary Coverage,ClinPortal,9.400491669,5.601237534
649,10/19/2012 16:23,Completed,Project 87,Elmo Becker,Salary Coverage,ClinPortal,18.35052829,6.946601482
650,11/6/2012 13:28,Completed,Project 88,Elmo Becker,Salary Coverage,ClinPortal,6.370692964,5.868123903
651,9/25/2013 17:33,Completed,Project 89,Elmo Becker,Salary Coverage,ClinPortal,26.74373707,7.924332666
652,2/20/2014 11:22,Completed,Project 90,Elmo Becker,Salary Coverage,ClinPortal,28.24611304,9.314261532
653,3/13/2014 16:28,Completed,Project 91,Elmo Becker,Salary Coverage,ClinPortal,1.729134452,4.188248682
654,4/4/2014 17:09,Completed,Project 92,Elmo Becker,NA,ClinPortal,22.4408993,5.870663548
655,5/27/2014 11:51,Closed,Project 93,Elmo Becker,NA,ClinPortal,21.4532362,6.439614599
656,5/29/2014 13:00,Completed,Project 94,Elmo Becker,NA,ClinPortal,16.64879734,7.862174631
657,6/2/2014 11:36,Completed,Project 95,Elmo Becker,NA,ClinPortal,30.2763187,8.335580269
658,6/30/2014 11:49,Completed,Project 96,Elmo Becker,NA,ClinPortal,7.440916645,6.062595764
659,7/14/2014 17:05,Closed,Project 97,Elmo Becker,NA,ClinPortal,22.17323746,7.511215221
660,7/17/2014 11:12,Closed,Project 98,Elmo Becker,NA,ClinPortal,10.30394677,6.104069758
661,7/23/2014 12:56,Closed,Project 99,Elmo Becker,NA,ClinPortal,12.89928858,6.33258738
662,8/15/2014 15:26,Closed,Project 100,Elmo Becker,NA,ClinPortal,34.68664424,9.788109137
663,8/28/2014 15:20,Closed,Project 101,Elmo Becker,NA,ClinPortal,15.28728299,7.426944953
664,8/28/2014 15:26,Closed,Project 102,Elmo Becker,NA,ClinPortal,13.13412198,6.430465339
665,10/31/2013 15:21,Completed,Project 105,Shelly Cherry,NA,ClinPortal,15.75235564,7.61213525
666,3/20/2014 16:56,Closed,Project 119,Karleigh Underwood,NA,ClinPortal,18.11303986,8.00710949
667,5/22/2014 9:57,Completed,Project 120,Karleigh Underwood,NA,ClinPortal,6.949774093,5.311892409
668,5/22/2014 9:59,Completed,Project 121,Karleigh Underwood,NA,ClinPortal,0.251147664,3.880580792
669,5/22/2014 11:31,Closed,Project 122,Karleigh Underwood,NA,ClinPortal,7.515386222,6.263394873
670,6/16/2014 10:49,Completed,Project 123,Karleigh Underwood,JIT,ClinPortal,2.375560823,6.505245626
671,6/16/2014 10:54,Completed,Project 124,Karleigh Underwood,JIT,ClinPortal,17.35911401,7.965350035
672,8/6/2014 10:15,Completed,Project 125,Karleigh Underwood,JIT,ClinPortal,14.24475784,4.596655977
673,6/27/2014 10:26,Completed,Project 126,Edward Hamilton,JIT,ClinPortal,9.867891447,7.893611856
674,6/27/2014 10:29,Completed,Project 127,Edward Hamilton,JIT,ClinPortal,24.73853923,7.372124222
675,6/7/2013 7:53,Completed,Project 130,Robert Pate,JIT,ClinPortal,4.144156506,6.313392079
676,9/25/2013 17:36,Completed,Project 131,Robert Pate,JIT,ClinPortal,14.28513706,6.316527607
677,3/13/2014 16:35,Completed,Project 132,Robert Pate,JIT,ClinPortal,2.984209255,5.161502268
678,3/13/2014 16:39,Completed,Project 133,Robert Pate,JIT,ClinPortal,20.27302119,6.891135688
679,5/9/2014 10:31,Completed,Project 134,Robert Pate,JIT,ClinPortal,28.61917877,9.090150152
680,6/27/2014 10:19,Completed,Project 135,Robert Pate,JIT,ClinPortal,17.85366961,7.317860696
681,7/30/2014 10:20,Closed,Project 136,Robert Pate,JIT,ClinPortal,30.28441705,8.270013143
682,8/14/2014 16:33,Completed,Project 137,Robert Pate,JIT,ClinPortal,11.51325705,5.527191099
683,8/14/2014 16:40,Closed,Project 138,Robert Pate,JIT,ClinPortal,7.186514679,6.502170248
684,12/4/2014 10:31,Completed,Project 139,Robert Pate,JIT,ClinPortal,15.30587593,8.035493043
685,12/6/2013 17:00,Completed,Project 141,Herrod Wallace,JIT,ClinPortal,5.420977294,7.028037757
686,5/9/2014 10:13,Completed,Project 143,Jaden Noble,JIT,ClinPortal,1.151369452,4.483420599
687,5/9/2014 10:20,Completed,Project 144,Jaden Noble,JIT,ClinPortal,16.36182431,8.06164835
688,5/30/2014 9:08,Completed,Project 145,Jaden Noble,JIT,ClinPortal,23.08097179,7.332996938
689,11/10/2014 13:53,Completed,Project 146,Jaden Noble,JIT,ClinPortal,8.394288137,5.229813327
690,11/17/2014 14:38,Completed,Project 147,Jaden Noble,JIT,ClinPortal,15.63242394,6.625914422
691,12/1/2014 11:02,Completed,Project 148,Jaden Noble,JIT,ClinPortal,5.274066378,4.995582842
692,12/9/2014 9:54,Completed,Project 149,Jaden Noble,JIT,ClinPortal,6.73799016,6.833043759
693,12/18/2014 14:13,Completed,Project 150,Jaden Noble,JIT,ClinPortal,2.651845402,6.97137999
694,7/18/2014 9:26,Closed,Project 151,Libby Nguyen,JIT,ClinPortal,17.24431116,8.10181632
695,9/23/2013 9:28,Completed,Project 159,Uma Winters,JIT,ClinPortal,13.19267186,7.72273844
696,4/17/2014 10:20,Completed,Project 160,Uma Winters,JIT,ClinPortal,6.160550352,6.943608733
697,4/17/2014 11:08,Completed,Project 161,Uma Winters,JIT,ClinPortal,2.804401826,4.86186311
698,4/17/2014 16:12,Completed,Project 162,Uma Winters,JIT,ClinPortal,10.01903978,7.21070825
699,4/30/2014 12:58,Completed,Project 163,Uma Winters,JIT,ClinPortal,22.8691529,6.335946305
700,4/30/2014 18:11,Completed,Project 164,Uma Winters,JIT,ClinPortal,18.33880007,7.453437367
701,6/27/2014 9:58,Completed,Project 165,Uma Winters,JIT,ClinPortal,6.855174233,5.350037791
702,10/18/2012 16:04,Completed,Project 178,Emily Roth,JIT,ClinPortal,8.110577317,3.579247847
703,11/30/2012 10:19,Completed,Project 179,Emily Roth,JIT,ClinPortal,19.95965218,8.008801454
704,11/20/2013 15:52,Completed,Project 180,Emily Roth,JIT,ClinPortal,2.154058382,6.029826041
705,9/18/2014 16:30,Done,Project 181,Emily Roth,JIT,ClinPortal,17.25753153,6.827406604
706,7/24/2014 14:18,Completed,Project 196,Sophia Reyes,JIT,ClinPortal,10.61147126,5.118042643
707,5/13/2013 12:32,Completed,Project 198,Shafira Wiley,JIT,ClinPortal,37.63571863,11.42933029
708,10/18/2012 13:57,Completed,Project 232,Cora Branch,JIT,ClinPortal,12.86221984,4.500865721
709,10/18/2012 13:59,Completed,Project 233,Cora Branch,JIT,ClinPortal,15.94472814,7.524584397
710,2/12/2014 16:44,Completed,Project 234,Cora Branch,JIT,ClinPortal,24.03903341,8.044967761
711,3/12/2014 15:01,Completed,Project 235,Cora Branch,JIT,ClinPortal,25.91889269,8.508659226
712,3/13/2014 16:48,Completed,Project 236,Cora Branch,JIT,ClinPortal,5.940369339,5.242453443
713,4/4/2014 17:00,Completed,Project 237,Cora Branch,JIT,ClinPortal,16.16761933,6.675575183
714,4/4/2014 17:04,Completed,Project 238,Cora Branch,JIT,ClinPortal,9.22283505,5.912790443
715,4/8/2014 13:24,Completed,Project 239,Cora Branch,JIT,ClinPortal,13.18362575,7.831338052
716,4/18/2014 12:07,Completed,Project 240,Cora Branch,JIT,ClinPortal,24.70833305,8.068948487
717,6/6/2014 17:05,Completed,Project 241,Cora Branch,JIT,ClinPortal,22.54447592,5.994287368
718,6/16/2014 13:40,Completed,Project 242,Cora Branch,JIT,ClinPortal,3.346281138,5.181301423
719,6/16/2014 14:37,Completed,Project 243,Cora Branch,JIT,ClinPortal,22.6153065,9.387223237
720,7/10/2014 14:38,Completed,Project 244,Cora Branch,JIT,ClinPortal,27.39770224,7.670357476
721,10/13/2014 10:12,Completed,Project 245,Cora Branch,JIT,ClinPortal,28.6660195,7.723467134
722,10/17/2014 12:15,Completed,Project 246,Cora Branch,JIT,ClinPortal,17.71389071,7.77886071
723,10/17/2014 17:03,Completed,Project 247,Cora Branch,JIT,ClinPortal,33.66352151,8.179087887
724,11/5/2014 14:29,Completed,Project 248,Cora Branch,JIT,ClinPortal,6.180311076,5.072645811
725,11/6/2014 9:53,Completed,Project 249,Cora Branch,JIT,ClinPortal,22.46915134,6.797746698
726,11/21/2014 13:34,Completed,Project 250,Cora Branch,JIT,ClinPortal,26.32888152,6.92947176
727,12/1/2014 11:04,Completed,Project 251,Cora Branch,JIT,ClinPortal,20.72746212,7.097850619
728,12/11/2014 14:53,Completed,Project 252,Cora Branch,JIT,ClinPortal,19.51654247,8.818538392
729,12/19/2014 14:39,Completed,Project 253,Cora Branch,JIT,ClinPortal,12.69313521,4.976692766
730,12/23/2014 10:30,Completed,Project 254,Cora Branch,JIT,ClinPortal,36.65642788,9.440712493
731,1/17/2013 9:33,Completed,Project 257,Isadora Tillman,JIT,ClinPortal,9.185024081,5.9240737
732,1/18/2013 11:43,Completed,Project 258,Isadora Tillman,JIT,ClinPortal,21.38688224,7.73313921
733,1/21/2014 16:42,Completed,Project 259,Isadora Tillman,JIT,ClinPortal,1.288223136,5.194138068
734,1/22/2014 10:00,Completed,Project 260,Isadora Tillman,JIT,ClinPortal,5.121667823,6.621855826
735,2/5/2014 15:49,Completed,Project 261,Isadora Tillman,JIT,ClinPortal,9.553004798,6.701954364
736,2/27/2014 15:55,Completed,Project 262,Isadora Tillman,JIT,ClinPortal,17.54951203,5.838737125
737,3/3/2014 12:36,Completed,Project 263,Isadora Tillman,JIT,ClinPortal,16.01918832,7.246053728
738,3/11/2014 15:11,Completed,Project 264,Isadora Tillman,JIT,ClinPortal,12.57182173,5.826504738
739,3/19/2014 10:33,Completed,Project 265,Isadora Tillman,JIT,ClinPortal,15.24927569,5.645696221
740,3/19/2014 13:40,Completed,Project 266,Isadora Tillman,JIT,ClinPortal,22.6718092,5.800160028
741,3/28/2014 14:45,Completed,Project 267,Isadora Tillman,JIT,ClinPortal,11.01075919,4.439869929
742,5/6/2014 15:18,Closed,Project 268,Isadora Tillman,JIT,ClinPortal,3.656942719,3.819348057
743,5/7/2014 10:20,Closed,Project 269,Isadora Tillman,JIT,ClinPortal,35.08829789,10.3507
744,5/7/2014 10:49,Completed,Project 270,Isadora Tillman,JIT,ClinPortal,11.68608,6.440979256
745,5/12/2014 12:08,Closed,Project 271,Isadora Tillman,JIT,ClinPortal,29.67251592,8.495615242
746,5/15/2014 15:42,Closed,Project 272,Kimberley Glover,JIT,ClinPortal,21.62672344,7.109634148
747,5/20/2014 8:07,Completed,Project 273,Isadora Tillman,JIT,ClinPortal,5.007101851,6.724734341
748,5/20/2014 8:23,Completed,Project 274,Isadora Tillman,JIT,ClinPortal,18.44490267,5.075242065
749,5/20/2014 15:42,Closed,Project 275,Isadora Tillman,JIT,ClinPortal,10.22084906,6.964105216
750,5/20/2014 16:22,Closed,Project 276,Isadora Tillman,JIT,ClinPortal,25.30522546,8.359043597
751,5/23/2014 11:05,Closed,Project 277,Isadora Tillman,JIT,ClinPortal,2.28663757,4.436736634
752,5/29/2014 13:38,Completed,Project 278,Isadora Tillman,JIT,ClinPortal,11.51019635,5.592844009
753,7/11/2014 16:03,Closed,Project 279,Isadora Tillman,JIT,ClinPortal,19.73556411,9.671492378
754,7/16/2014 12:16,Closed,Project 280,Isadora Tillman,JIT,ClinPortal,15.08167269,9.226870053
755,7/17/2014 11:06,Closed,Project 281,Isadora Tillman,JIT,ClinPortal,7.293537121,6.548228688
756,7/17/2014 11:06,Closed,Project 282,Isadora Tillman,JIT,ClinPortal,16.74488044,8.770567235
757,7/17/2014 11:06,Closed,Project 283,Isadora Tillman,JIT,ClinPortal,32.40534492,8.834840876
758,7/22/2014 12:16,Closed,Project 284,Isadora Tillman,JIT,ClinPortal,3.568402441,4.275194944
759,7/30/2014 10:04,Closed,Project 285,Isadora Tillman,JIT,ClinPortal,19.4391538,7.062589138
760,7/30/2014 10:40,Closed,Project 286,Isadora Tillman,JIT,ClinPortal,6.519014074,5.027985953
761,7/31/2014 13:22,Closed,Project 287,Isadora Tillman,JIT,ClinPortal,21.28330328,8.522109353
762,7/31/2014 15:20,Closed,Project 288,Isadora Tillman,JIT,ClinPortal,18.92112496,8.145273548
763,7/31/2014 15:32,Closed,Project 289,Isadora Tillman,JIT,ClinPortal,5.323007643,4.414890228
764,8/1/2014 11:51,Closed,Project 290,Isadora Tillman,JIT,ClinPortal,12.63589815,5.647811016
765,8/5/2014 9:38,Closed,Project 291,Isadora Tillman,JIT,ClinPortal,13.32257934,5.818216886
766,8/8/2014 16:05,Closed,Project 292,Isadora Tillman,JIT,ClinPortal,21.07753437,7.555264642
767,8/11/2014 11:51,Closed,Project 293,Isadora Tillman,JIT,ClinPortal,29.58990097,9.343605433
768,8/11/2014 11:53,Closed,Project 294,Isadora Tillman,JIT,ClinPortal,23.53496243,7.414471896
769,8/12/2014 9:28,Closed,Project 295,Isadora Tillman,JIT,ClinPortal,13.34272216,7.80828501
770,8/12/2014 9:28,Closed,Project 296,Isadora Tillman,JIT,ClinPortal,9.217734783,6.38403984
771,8/14/2014 16:50,Completed,Project 297,Isadora Tillman,JIT,ClinPortal,23.9437528,7.886230216
772,8/21/2014 13:44,Completed,Project 298,Isadora Tillman,JIT,ClinPortal,29.01439602,8.965329582
773,8/22/2014 10:53,Completed,Project 299,Isadora Tillman,JIT,ClinPortal,15.09135537,7.429891494
774,8/22/2014 11:01,Closed,Project 300,Isadora Tillman,JIT,ClinPortal,26.35702123,8.982142991
775,8/25/2014 17:26,Completed,Project 301,Isadora Tillman,JIT,ClinPortal,15.1736157,6.571195524
776,8/26/2014 16:55,Closed,Project 302,Isadora Tillman,JIT,ClinPortal,6.800219444,6.481534084
777,9/3/2014 13:08,Closed,Project 303,Isadora Tillman,JIT,ClinPortal,16.39943984,5.532426511
778,9/4/2014 12:14,Closed,Project 304,Isadora Tillman,NA,ClinPortal,6.960559565,6.342835766
779,9/4/2014 17:00,Closed,Project 305,Isadora Tillman,Department Funds,ClinPortal,7.784890155,5.899285494
780,9/4/2014 17:20,Closed,Project 306,Isadora Tillman,Department Funds,ClinPortal,2.311928837,7.113105095
781,9/22/2014 10:55,Completed,Project 307,Isadora Tillman,Department Funds,ClinPortal,13.96765021,7.429430203
782,9/23/2014 10:28,Completed,Project 308,Isadora Tillman,Department Funds,ClinPortal,8.99661561,4.670471199
783,10/16/2014 15:42,Completed,Project 309,Isadora Tillman,Department Funds,ClinPortal,9.606614593,7.741719103
784,10/24/2014 13:27,Completed,Project 310,Isadora Tillman,Department Funds,ClinPortal,16.86952306,5.8249756
785,11/5/2014 11:38,Completed,Project 311,Isadora Tillman,Department Funds,ClinPortal,10.91134116,6.2719499
786,11/6/2014 9:48,Completed,Project 312,Isadora Tillman,Department Funds,ClinPortal,15.0681498,7.279091208
787,2/26/2015 11:19,Completed,Project 313,Isadora Tillman,Department Funds,ClinPortal,10.69179696,6.447234374
788,2/26/2015 11:24,Completed,Project 314,Isadora Tillman,Department Funds,ClinPortal,11.45513247,5.636458486
789,3/10/2015 16:42,Completed,Project 315,Isadora Tillman,Department Funds,ClinPortal,33.81279437,8.547965606
790,10/31/2012 9:58,Completed,Project 319,Ashely Horne,Department Funds,ClinPortal,0.543868695,5.70740415
791,7/31/2013 13:35,Completed,Project 320,Ashely Horne,Department Funds,ClinPortal,28.7254805,9.000296497
792,2/12/2014 15:41,Completed,Project 321,Ashely Horne,Department Funds,ClinPortal,14.81079667,6.048845419
793,8/8/2014 9:56,Closed,Project 322,Ashely Horne,Department Funds,ClinPortal,3.396425058,6.881151312
794,8/12/2014 15:04,Closed,Project 323,Ashely Horne,Department Funds,ClinPortal,20.95211807,5.713447931
795,8/12/2014 15:08,Completed,Project 324,Ashely Horne,Department Funds,ClinPortal,4.6940157,6.590161671
796,8/15/2014 11:21,Closed,Project 325,Ashely Horne,Department Funds,ClinPortal,5.475519633,3.742538884
